index,question,ground_truth_id,naive_id,tri_id,naive_hit,tri_hit,naive_conf_score,tri_conf_score
660,Does health information exchange reduce redundant imaging?,24374414,23465552,23465552,0,0,5.2121,5.2121
661,Is decompressive surgery effective for spinal cord sarcoidosis accompanied with compressive cervical myelopathy?,20736887,22234720,23918736,0,0,0.7384,4.2356
662,Endovenous laser ablation in the treatment of small saphenous varicose veins: does site of access influence early outcomes?,22504515,17591424,26319476,0,0,3.0547,3.0871
663,Is a pressor necessary during aortic perfusion and oxygenation therapy of cardiac arrest?,10577397,7756073,7924505,0,0,-5.5509,-2.4693
664,Do people who were passive smokers during childhood have increased risk of long-term work disability?,15369037,16356702,25802269,0,0,-3.1442,3.2020
665,Is the covering of the resection margin after distal pancreatectomy advantageous?,24073931,19621721,19621721,0,0,4.3131,4.3131
666,Does treatment duration affect outcome after radiotherapy for prostate cancer?,18472368,27670915,27670915,0,0,5.2414,5.2414
667,Is the urinary biomarkers assessment a non-invasive approach to tubular lesions of the solitary kidney?,23992109,12478108,23544942,0,0,-5.3128,-1.7057
668,Is there a role for fondaparinux in perioperative bridging?,21164063,19272069,14629471,0,0,-2.6572,0.7203
669,Motor performance in chronic low back pain: is there an influence of pain-related cognitions?,21951591,23065907,23065907,0,0,2.0207,2.0207
670,Patient comprehension of emergency department care and instructions: are patients aware of when they do not understand?,18619710,7574126,7574126,0,0,5.7672,5.7672
671,Can mandibular depiction be improved by changing the thickness of double-oblique computed tomography images?,18784527,26848443,18700369,0,0,-3.1519,-2.2372
672,Adjuvant radiation of stage III thymoma: is it necessary?,15919266,25565590,19685527,0,0,-0.6125,0.8449
673,Inhibin: a new circulating marker of hydatidiform mole?,2503176,17649811,17649811,0,0,2.5330,2.5330
674,Is the fibronectin-aggrecan complex present in cervical disk disease?,22108230,11064518,21224775,0,0,-3.5471,0.2334
675,Does peritoneal dialysis affect halitosis in patients with end-stage renal disease?,20338971,12612991,18648191,0,0,-1.4765,5.3836
676,Can elevated troponin I levels predict complicated clinical course and inhospital mortality in patients with acute pulmonary embolism?,17276801,15145864,11015336,0,0,4.5943,7.3218
677,Is transurethral catheterisation the ideal method of bladder drainage?,20497880,16148670,25407155,0,0,-1.1384,1.2822
678,The colour of pain: can patients use colour to describe osteoarthritis pain?,23495128,20472595,26620580,0,0,-0.1519,1.9228
679,Inpatient Pediatric Tonsillectomy: Does Hospital Type Affect Cost and Outcomes of Care?,26701174,25524315,26967008,0,0,-1.3229,2.0590
680,Does anterior laxity of the uninjured knee influence clinical outcomes of ACL reconstruction?,24695920,22261137,22261137,0,0,3.7590,3.7590
681,Is the type of remission after a major depressive episode an important risk factor to relapses in a 4-year follow up?,15488260,18251627,19695844,0,0,0.1804,5.4518
682,Prostate-specific antigen and free prostate-specific antigen in the early detection of prostate cancer: do combination tests improve detection?,15466981,20171670,20171670,0,0,6.6418,6.6418
683,Can homemade alcohol (Raksi) be useful for preserving dead bodies?,18603989,11751541,22387226,0,0,-7.7685,-9.2446
684,Do elderly cancer patients have different care needs compared with younger ones?,21789019,27465048,25559617,0,0,0.1709,4.0547
685,Is breast cancer survival improving?,14692023,12947058,25559617,0,0,-0.1285,5.7397
686,Can common carotid intima media thickness serve as an indicator of both cardiovascular phenotype and risk among black Africans?,25150098,19701535,19701535,0,0,4.8669,4.8669
687,Delayed diagnosis of anorectal malformations: are current guidelines sufficient?,20337874,24749794,24749794,0,0,3.0684,3.0684
688,Is being small for gestational age a risk factor for retinopathy of prematurity?,19198736,25330287,25330287,0,0,5.5902,5.5902
689,Comparative safety of infliximab and etanercept on the risk of serious infections: does the association vary by patient characteristics?,22411435,21068090,24512909,0,0,-1.1375,3.0253
690,Fast foods - are they a risk factor for asthma?,16266387,19085574,26121530,0,0,1.5418,2.3344
691,Can magnetic resonance-ultrasound fusion biopsy improve cancer detection in enlarged prostates?,23792130,25623709,25623709,0,0,7.8647,7.8647
692,Does normothermic normokalemic simultaneous antegrade/retrograde perfusion improve myocardial oxygenation and energy metabolism for hypertrophied hearts?,17462393,12351256,9202688,0,0,-2.3703,2.3877
693,Are there progressive brain changes in schizophrenia?,21457946,19138834,22534419,0,0,6.7600,8.1033
694,Does concept mapping enhance learning outcome of nursing students?,26383908,27648017,27648017,0,0,1.0331,1.0331
695,Is the Androgen Deficiency of Aging Men (ADAM) questionnaire useful for the screening of partial androgenic deficiency of aging men?,19481382,25345995,25288577,0,0,3.3667,3.5266
696,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,25699562,25217758,20797380,0,0,-1.8768,1.9154
697,Are there gender differences in the reasons why African Americans delay in seeking medical help for symptoms of an acute myocardial infarction?,17682349,24104612,11963732,0,0,1.9412,2.0601
698,Does histologic chorioamnionitis correspond to clinical chorioamnionitis?,18251357,14749651,15983435,0,0,2.4946,4.8263
699,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",20971618,17016061,11240956,0,0,-4.9094,2.0354
700,Does sonographic needle guidance affect the clinical outcome of intraarticular injections?,19648304,12730511,20019067,0,0,0.1724,0.4811
701,Pancreas retransplantation:  a second chance for diabetic patients?,23222920,25148379,25645786,0,0,0.0286,1.0268
702,Factors determining the survival of nasopharyngeal carcinoma with lung metastasis alone: does combined modality treatment benefit?,21864397,21577086,18216741,0,0,1.6918,2.3208
703,Do viral infections have a role in benign paroxysmal positional vertigo?,26601554,12239689,19893930,0,0,-0.7882,1.4339
704,Does the enteral feeding advancement affect short-term outcomes in very low birth weight infants?,19322056,16027693,17356305,0,0,3.8725,4.3981
705,Is late-night salivary cortisol a better screening test for possible cortisol excess than standard screening tests in obese patients with Type 2 diabetes?,22522271,26779782,24482099,0,0,-1.6857,4.0812
706,Does psychological distress predict disability?,9363529,24174466,21112640,0,0,-0.4505,3.8720
707,Does preloading with colloids prevent hemodynamic changes when neurosurgical patients are subsequently changed to the seated position?,15962678,25263024,25263024,0,0,-1.8026,-1.8026
708,Does continuous intravenous infusion of low-concentration epinephrine impair uterine blood flow in pregnant ewes?,7547656,8017645,8017645,0,0,3.3973,3.3973
709,Is there a first night effect on sleep bruxism?,24235894,27081381,27081381,0,0,5.4300,5.4300
710,Does menopausal transition affect the quality of life?,17429333,19253110,19157732,0,0,4.3441,4.5007
711,Can clinicians use the PHQ-9 to assess depression in people with vision loss?,19156007,26920097,17199237,0,0,-3.3062,-1.4062
712,Should all human immunodeficiency virus-infected patients with end-stage renal disease be excluded from transplantation?,9603166,25671253,25671253,0,0,2.5145,2.5145
713,Is the 7th TNM edition suitable for biological predictor in early gastric cancer?,24298614,23787074,22042471,0,0,2.9526,3.2537
714,Does growth hormone replacement therapy reduce mortality in adults with growth hormone deficiency?,21849531,26147754,9721471,0,0,4.0507,6.4802
715,Attaining negative margins in breast-conservation operations: is there a consensus among breast surgeons?,19854401,24338603,15135683,0,0,0.5027,1.7821
716,Can serum be used for analyzing the EGFR mutation status in patients with advanced non-small cell lung cancer?,22237146,21130517,17082511,0,0,4.7035,1.9402
717,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,25793749,24889053,11964534,0,0,-2.2530,-2.3595
718,Are patients with diabetes receiving the same message from dietitians and nurses?,15095519,16627395,14632716,0,0,-5.8543,-0.5796
719,Preparing patients at high risk of falls for discharge home after rehabilitation: Do we meet the guidelines?,25981682,20540625,20738473,0,0,2.9519,3.6137
720,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",18284441,14699492,15151623,0,0,-1.4374,1.2010
721,Longer term quality of life and outcome in stroke patients: is the Barthel index alone an adequate measure of outcome?,10173769,17364795,26231474,0,0,0.4505,-0.0859
722,Do women residents delay childbearing due to perceived career threats?,20354380,8522081,25998876,0,0,-4.8062,-0.6224
723,Do general practitioner hospitals reduce the utilisation of general hospital beds?,9616411,24794612,21143359,0,0,-7.2470,-3.2646
724,Some aspects of social exclusion: do they influence suicide mortality?,22205377,9033223,26932826,0,0,-4.9566,-2.9534
725,Does parity increase insulin resistance during pregnancy?,16241924,25112731,25112731,0,0,4.2728,4.2728
726,Informed consent for total hip arthroplasty: does a written information sheet improve recall by patients?,12484580,26072190,23866848,0,0,-1.9445,-0.0665
727,Is gastric cancer different in Korea and the United States?,24599411,25354832,22324010,0,0,-3.4452,1.9884
728,Do we need imaging to diagnose appendicitis in children?,23860049,12720164,26759641,0,0,5.3391,6.0567
729,Discharging patients earlier from Winnipeg hospitals: does it adversely affect quality of care?,7664228,19556025,25027202,0,0,-7.7164,-2.1228
730,Does the distribution of health care benefits in Kenya meet the principles of universal coverage?,22233470,15746218,22227816,0,0,-10.3301,-4.4844
731,Cholesterol screening in school children: is family history reliable to choose the ones to screen?,17971187,19223031,19223031,0,0,1.6245,1.6245
732,Bony defects in chronic anterior posttraumatic dislocation of the shoulder: Is there a correlation between humeral and glenoidal lesions?,27394685,26792704,26792704,0,0,4.4765,4.4765
733,Do parents recall and understand children's weight status information after BMI screening?,25079920,17228044,17228044,0,0,2.6035,2.6035
734,Does ambulatory process of care predict health-related quality of life outcomes for patients with chronic disease?,17355582,24123243,25041473,0,0,3.6419,3.7442
735,Does perspective-taking increase patient satisfaction in medical encounters?,20736672,15165773,19300310,0,0,-3.2718,1.3403
736,Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,12419743,15668282,10561297,0,0,-1.7960,4.4675
737,Are patients with Werlhof's disease at increased risk for bleeding complications when undergoing cardiac surgery?,10973547,22432791,8622301,0,0,3.8141,3.8791
738,Is neck pain associated with worse health-related quality of life 6 months later?,25499207,26153781,26153781,0,0,1.9859,1.9859
739,Does oral α-galactosidase relieve irritable bowel symptoms?,26133538,18422471,18422471,0,0,-4.3954,-4.3954
740,Is there a connection between sublingual varices and hypertension?,26163474,18467624,10486375,0,0,-5.7089,-1.2892
741,Can CT predict the level of CSF block in tuberculous hydrocephalus?,14968373,25183433,21921531,0,0,-5.3788,2.5023
742,MR arthrography of the shoulder: do we need local anesthesia?,24698298,25104887,25104887,0,0,-0.1284,-0.1284
743,Does cognitive function predict frequency compressed speech recognition in listeners with normal hearing and normal cognition?,23088164,17982373,17982373,0,0,3.0678,3.0678
744,Should cavitation in proximal surfaces be reported in cone beam computed tomography examination?,24481006,10954300,18449115,0,0,-10.1700,0.1928
745,Do supervised colorectal trainees differ from consultants in terms of quality of TME surgery?,17032327,17999816,17999816,0,0,4.0344,4.0344
746,Affect-regulated exercise intensity: does training at an intensity that feels 'good' improve physical health?,22658587,18226663,26402859,0,0,-2.3501,1.4105
747,Do socioeconomic differences in mortality persist after retirement?,8916748,26883239,26883239,0,0,2.5266,2.5266
748,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,16361634,25149916,26799366,0,0,1.0983,1.8511
749,Can emergency physicians accurately and reliably assess acute vertigo in the emergency department?,25756710,24127701,24127701,0,0,3.1994,3.1994
750,Orthostatic myoclonus: an underrecognized cause of unsteadiness?,23916653,20924773,23439685,0,0,-8.2415,-3.3962
751,Is the cell death in mesial temporal sclerosis apoptotic?,12790890,17786603,15256676,0,0,-7.7265,-2.1104
752,Contrast-enhanced MR imaging of hand and finger joints in patients with early rheumatoid arthritis: do we really need a full dose of gadobenate dimeglumine for assessing synovial enhancement at 3 T?,23449952,25270553,22052070,0,0,3.3919,3.8546
753,Does laparoscopic cholecystectomy influence peri-sinusoidal cell activity?,10430303,19690422,19690422,0,0,2.1560,2.1560
754,Does case-mix based reimbursement stimulate the development of process-oriented care delivery?,20605051,25741875,25566343,0,0,-10.1124,-5.9982
755,Risky sexual behavior among college students With ADHD: is the mother-child relationship protective?,23048048,23117598,23117860,0,0,-2.9074,-1.1766
756,Rotator cuff tear--an occupational disease?,16991071,24658346,26675985,0,0,-1.9466,-0.4602
757,Is there a need for pelvic CT scan in cases of renal cell carcinoma?,12090319,9628602,9628602,0,0,3.7490,3.7490
758,Prognostic factors for cervical spondylotic amyotrophy: are signs of spinal cord involvement associated with the neurological prognosis?,24614851,26650876,25403500,0,0,-1.4162,-1.0380
759,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,17578985,17975239,18433678,0,0,-2.9874,1.4284
760,Is Bare-Metal Stent Implantation Still Justifiable in High Bleeding Risk Patients Undergoing Percutaneous Coronary Intervention?,26965932,20689275,24198447,0,0,1.5981,3.4008
761,Ovarian torsion in children: is oophorectomy necessary?,15137012,24726109,24726109,0,0,0.5817,0.5817
762,Does minimal access major surgery in the newborn hurt less?,21194998,11236045,15871991,0,0,-8.8644,-4.9485
763,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,15787677,16944096,16944096,0,0,6.2555,6.2555
764,Are high flow nasal cannulae noisier than bubble CPAP for preterm infants?,24625433,25759095,25759095,0,0,7.0624,7.0624
765,Nutritional assessment of gluten-free diet. Is gluten-free diet deficient in some nutrient?,25304452,21671042,18609173,0,0,-0.2829,-3.6665
766,Standardizing care in medical oncology: are Web-based systems the answer?,19711462,20473201,23335318,0,0,-6.7505,-1.7040
767,"Antiretroviral therapy related adverse effects: Can sub-Saharan Africa cope with the new ""test and treat"" policy of the World Health Organization?",28196511,20861741,16864825,0,0,-5.0711,1.6243
768,Are the elderly with oropharyngeal carcinoma undertreated?,24591144,18525296,20959828,0,0,-4.3474,-1.6701
769,Preoperative staging of patients with liver metastases of colorectal carcinoma. Does PET/CT really add something to multidetector CT?,21431987,22883963,22883963,0,0,4.5471,4.5471
770,Can myometrial electrical activity identify patients in preterm labor?,18928979,16309819,7880408,0,0,-3.9503,0.8378
771,Schizophrenia patients with high intelligence: A clinically distinct sub-type of schizophrenia?,25752725,16507033,26621616,0,0,-0.9053,3.6255
772,Is ankle/arm pressure predictive for cardiovascular mortality in older patients living in nursing homes?,12855939,18178462,21517830,0,0,-1.4201,3.0299
773,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,24476003,12463426,22294828,0,0,3.5395,3.0145
774,The objective structured clinical examination: can physician-examiners participate from a distance?,24606627,12584104,21156111,0,0,0.1039,2.9090
775,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,23386371,19567497,21874370,0,0,1.3487,3.2896
776,Does open access endoscopy close the door to an adequately informed patient?,10922093,16860074,11953690,0,0,-3.2937,-1.5199
777,Is hypoalbuminemia an independent prognostic factor in patients with gastric cancer?,20602101,27293109,16951228,0,0,0.1171,6.1343
778,Can the postoperative pain level be predicted preoperatively?,18065862,9895082,19398382,0,0,4.2435,6.5453
779,Proliferative index obtained by DNA image cytometry. Does it add prognostic information in Auer IV breast cancer?,9569972,8240995,8240995,0,0,4.0558,4.0558
780,Does skin care frequency affect the severity of incontinence-associated dermatitis in critically ill patients?,25406780,16849976,20629848,0,0,-3.5002,-1.1365
781,Is primary angioplasty an acceptable alternative to thrombolysis?,20629769,15708697,12659986,0,0,1.1206,1.6311
782,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,23149821,26951603,23314258,0,0,-0.5939,4.9476
783,Does the aggressive use of polyvalent antivenin for rattlesnake bites result in serious acute side effects?,11483547,12447339,12447339,0,0,-0.2386,-0.2386
784,Do resident's leadership skills relate to ratings of technical skill?,27884344,15006559,15006559,0,0,4.8334,4.8334
785,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,18800356,26228264,26228264,0,0,2.0210,2.0210
786,CYP2D6*4 allele and breast cancer risk: is there any association?,22301406,24887515,16033823,0,0,3.7545,5.6569
787,Does base deficit predict mortality in patients with severe traumatic brain injury?,26079501,16882348,16374269,0,0,2.5622,2.6310
788,Does increased use of private health care reduce the demand for NHS care?,15774570,20610618,24204073,0,0,-2.1549,-2.0234
789,Does confined placental mosaicism account for adverse perinatal outcomes in IVF pregnancies?,18319270,21585640,16169396,0,0,-3.1703,1.6028
790,Utility of unenhanced fat-suppressed T1-weighted MRI in children with sickle cell disease -- can it differentiate bone infarcts from acute osteomyelitis?,26209118,24150191,24150191,0,0,-1.8042,-1.8042
791,Cancer of the buccal mucosa: are margins and T-stage accurate predictors of local control?,11713724,27292527,27292527,0,0,0.7685,0.7685
792,Can mass drug administration lead to the sustainable control of schistosomiasis?,25070942,27441556,27470241,0,0,4.1476,4.7701
793,Can D-dimer become a new diagnostic parameter for acute appendicitis?,19683101,24970111,27135073,0,0,0.4752,1.9950
794,Is there a relationship between rheumatoid arthritis and periodontal disease?,10783841,22875903,18771370,0,0,3.1114,7.6979
795,Do clinical variables predict pathologic radiographs in the first episode of wheezing?,11862129,15855176,11303830,0,0,-4.5204,2.7391
796,Globulomaxillary cysts--do they really exist?,23455575,19366536,18228026,0,0,-6.0457,-3.7453
797,MiraLAX vs. Golytely: is there a significant difference in the adenoma detection rate?,21848798,23261096,23711625,0,0,0.3673,0.9659
798,Does government assistance improve utilization of eye care services by low-income individuals?,25103647,22687293,22687293,0,0,-0.2818,-0.2818
799,Does telmisartan prevent hepatic fibrosis in rats with alloxan-induced diabetes?,19406119,19713141,22886508,0,0,2.4051,4.8496
800,Two-year follow-up survey of patients with allergic contact dermatitis from an occupational cohort: is the prognosis dependent on the omnipresence of the allergen?,24359102,12004309,12004309,0,0,1.0719,1.0719
801,Can calprotectin predict relapse risk in inflammatory bowel disease?,18802997,15710984,15710984,0,0,7.6365,7.6365
802,Can nurse-led preoperative education reduce anxiety and postoperative complications of patients undergoing cardiac surgery?,26304701,18703241,26474268,0,0,1.8590,4.4699
803,Is there a discrepancy between patient and physician quality of life assessment?,19058191,23288613,20688471,0,0,-6.7060,-3.0552
804,Impact of MPH programs: contributing to health system strengthening in low- and middle-income countries?,27549226,22655132,22558113,0,0,-9.0840,0.0614
805,Is diffusion-weighted imaging a significant indicator of the development of vascularization in hypovascular hepatocellular lesions?,24799031,27338850,27338850,0,0,1.8563,1.8563
806,Are failures of anterior cruciate ligament reconstruction associated with steep posterior tibial slopes?,25043083,26320223,26320223,0,0,5.2998,5.2998
807,Does evidence-based practice improve patient outcomes?,26516021,21091704,17940687,0,0,1.7722,5.8499
808,Multidisciplinary decisions in breast cancer: does the patient receive what the team has recommended?,23736032,20359569,24617857,0,0,-4.1584,2.2097
809,Does quilting suture prevent seroma in abdominoplasty?,17312514,20043155,20043155,0,0,4.9581,4.9581
810,Does feeding tube insertion and its timing improve survival?,23002947,10612538,12796072,0,0,-0.7748,1.7870
811,Does prostate morphology affect outcomes after holmium laser enucleation?,23453079,27377947,27377947,0,0,6.2207,6.2207
812,Do acute changes in heart rate by isoproterenol affect aortic stiffness in patients with hypertension?,15053041,22270392,22270392,0,0,0.4124,0.4124
813,"""Occult"" posttraumatic lesions of the knee: can magnetic resonance substitute for diagnostic arthroscopy?",9465206,26099793,26915005,0,0,-0.5064,2.0664
814,Could ESC (Electronic Stability Control) change the way we drive?,19593710,24930168,22091535,0,0,-8.5781,-6.6304
815,The insertion allele of the ACE gene I/D polymorphism. A candidate gene for insulin resistance?,8521557,11522714,11522714,0,0,5.4781,5.4781
816,Do ventricular arrhythmias in athletes subside over time?,24340838,15181396,15181396,0,0,1.6030,1.6030
817,Does ethnicity affect where people with cancer die?,24751724,17020498,19622590,0,0,3.2191,0.4450
818,Are patients with serious mental illness more likely to be admitted to nursing homes with more deficiencies in care?,21368683,11533394,20439044,0,0,-4.9043,1.1536
819,Does an additional antirotation U-Blade (RC) lag screw improve treatment of AO/OTA 31 A1-3 fractures with gamma 3 nail?,27832831,23224796,25890863,0,0,-1.6265,2.2650
820,The Omega-3 Index: a new risk factor for death from coronary heart disease?,15208005,23044429,20569715,0,0,2.2180,3.7177
821,May mean platelet volume levels be a predictor in the diagnosis of pelvic inflammatory disease?,24958650,8578403,24750253,0,0,-4.0337,4.9042
822,Do cytokine concentrations in pancreatic juice predict the presence of pancreatic diseases?,16713745,19030200,17376050,0,0,-0.9376,1.6261
823,Does the sex of acute stroke patients influence the effectiveness of rt-PA?,24669960,21346351,16021352,0,0,-4.7248,4.6294
824,Are head and neck specific quality of life measures necessary?,9278754,18509185,18509185,0,0,3.3259,3.3259
825,Diabetes mellitus among Swedish art glass workers--an effect of arsenic exposure?,8738894,26663816,21864395,0,0,-2.0123,0.8584
826,Does SYNTAX score predict in-hospital outcomes in patients with ST elevation myocardial infarction undergoing primary percutaneous coronary intervention?,24671913,23011414,23011414,0,0,9.2238,9.2238
827,Is micro-computed tomography reliable to determine the microstructure of the maxillary alveolar bone?,22540518,8528447,25850735,0,0,-2.2357,1.9340
828,Does use of hydrophilic guidewires significantly improve technical success rates of peripheral PTA?,16538201,16145234,17012127,0,0,-10.2366,0.5044
829,Does frozen section alter surgical management of multinodular thyroid disease?,17054994,10459789,18558598,0,0,-4.6891,-0.8087
830,Could chest wall rigidity be a factor in rapid death from illicit fentanyl abuse?,26999038,19246317,10598609,0,0,-8.5406,-3.4778
831,Is severe pain immediately after spinal augmentation a predictor of long-term outcomes?,23598835,26101845,20504268,0,0,-1.9391,2.6923
832,Can computerised tomography replace bone scintigraphy in detecting bone metastases from breast cancer?,17890090,23690722,23690722,0,0,1.4295,1.4295
833,Does obesity impact the pattern and outcome of trauma in children?,22813804,15381617,21307724,0,0,1.9761,3.5829
834,Is non-invasive diagnosis of esophageal varices in patients with compensated hepatic cirrhosis possible by duplex Doppler ultrasonography?,26923375,16416372,26662612,0,0,0.4164,4.2305
835,Is (18)F-FDG a surrogate tracer to measure tumor hypoxia?,20304513,18690432,17536108,0,0,4.4232,5.2972
836,Can dogs prime autistic children for therapy?,21689015,23468902,15835571,0,0,-8.6426,-4.2846
837,Are 99mTc leukocyte scintigraphy and SBFT studies useful in children suspected of having inflammatory bowel disease?,10811329,11420197,11420197,0,0,6.4797,6.4797
838,Risk factors for avascular necrosis of bone in patients with systemic lupus erythematosus: is there a role for antiphospholipid antibodies?,10834864,15507296,14681505,0,0,-7.1085,4.2607
839,Prostate bed target interfractional motion using RTOG consensus definitions and daily CT on rails : Does target motion differ between superior and inferior portions of the clinical target volume?,27909738,27860454,27860454,0,0,-1.5499,-1.5499
840,Esophagogastric devascularization without splenectomy in portal hypertension: safe and effective?,26063028,22807615,22807615,0,0,5.4108,5.4108
841,Does maternal obesity have an influence on feeding behavior of obese children?,25034219,20087383,10799366,0,0,1.4254,2.5750
842,Is plate clearing a risk factor for obesity?,25521278,18068951,26288662,0,0,-10.9159,-1.0277
843,Should lower limb fractures be treated surgically in patients with chronic spinal injuries?,27908583,22573944,26178923,0,0,-1.5565,2.0235
844,Is vancomycin MIC creep a worldwide phenomenon?,23422012,19640858,22661572,0,0,-8.0503,0.9727
845,Does short-term treatment with proton pump inhibitors cause rebound aggravation of symptoms?,11500608,19362552,9930386,0,0,2.4273,2.9388
846,Do family physicians make good sentinels for influenza?,8111516,23762891,26325069,0,0,-8.6117,-3.0754
847,Aberrant loss of dickkopf-3 in gastric cancer: can it predict lymph node metastasis preoperatively?,25604390,22496615,22496615,0,0,2.7568,2.7568
848,Is ganglionated plexi ablation during Maze IV procedure beneficial for postoperative long-term stable sinus rhythm?,25985014,22391074,18692650,0,0,-3.5162,4.2224
849,Double reading of barium enemas: is it necessary?,14627582,22880182,16872313,0,0,-2.3857,-0.1156
850,Is severe macrosomia manifested at 11-14 weeks of gestation?,18570208,24839149,21372797,0,0,-4.7038,-1.8605
851,Do older adults with cancer fall more often?,23448747,25454770,25454770,0,0,8.1654,8.1654
852,Scrotal approach to both palpable and impalpable undescended testes: should it become our first choice?,20156655,21262892,19172105,0,0,-3.2865,1.5561
853,Is grandmultiparity an independent risk factor for adverse perinatal outcomes?,16147837,8238161,20376672,0,0,-9.0809,0.5656
854,Does the investing layer of the deep cervical fascia exist?,16249670,12447241,12447241,0,0,4.0704,4.0704
855,Is crime associated with over-the-counter pharmacy syringe sales?,24495711,12489619,25359613,0,0,-4.2304,-0.5239
856,Is prophylactic fixation a cost-effective method to prevent a future contralateral fragility hip fracture?,20101129,25681701,19137351,0,0,-7.0609,-1.7927
857,Is double-balloon enteroscopy an accurate method to diagnose small-bowel disorders?,17593459,24798998,18350636,0,0,7.0813,7.4425
858,Does strategy training reduce age-related deficits in working memory?,24577079,23260332,24495854,0,0,-6.8137,4.9369
859,Does the SCL 90-R obsessive-compulsive dimension identify cognitive impairments?,9582182,27624421,27226716,0,0,-1.8116,0.9996
860,Is fetal anatomic assessment on follow-up antepartum sonograms clinically useful?,17715311,11685852,27072160,0,0,-4.8176,2.1833
861,Is muscle power related to running speed with changes of direction?,12094116,11982665,20829294,0,0,-5.2668,0.6180
862,Can magnetic resonance imaging accurately predict concordant pain provocation during provocative disc injection?,19430778,26359154,18418138,0,0,-7.9895,1.8930
863,Is a 9-month treatment sufficient in tuberculous enterocolitis?,12848629,22512899,26260821,0,0,-7.7648,2.3017
864,Does coronary angiography before emergency aortic surgery affect in-hospital mortality?,10732884,23166202,23166202,0,0,2.6291,2.6291
865,Is bicompartmental knee arthroplasty more favourable to knee muscle strength and physical performance compared to total knee arthroplasty?,23568387,27089957,26755384,0,0,-2.4755,3.4097
866,Can gingival crevicular blood be relied upon for assessment of blood glucose level?,25675614,24892115,24892115,0,0,1.2108,1.2108
867,Predicting admission at triage: are nurses better than a simple objective score?,26864326,19546267,22490208,0,0,-3.0251,1.4437
868,Target Serum Urate: Do Gout Patients Know Their Goal?,26784147,27324603,25495503,0,0,-1.1216,0.4585
869,Diagnosis and follow-up in constipated children: should we use ultrasound?,20850631,25872799,25872799,0,0,1.4999,1.4999
870,Are neighbourhood social capital and availability of sports facilities related to sports participation among Dutch adolescents?,22849512,21474547,25407890,0,0,-5.1573,0.0352
871,Did the call for boycott by the Catholic bishops affect the polio vaccination coverage in Kenya in 2015?,27642458,21159193,24602169,0,0,-9.0488,-6.8418
872,Recurrent spontaneous abortion and skewed X-inactivation: is there an association?,17403428,8416466,20334533,0,0,-2.1960,3.3520
873,Does increased patient awareness improve accrual into cancer-related clinical trials?,21252642,8622050,8622050,0,0,4.8153,4.8153
874,Does airway surgery lower serum lipid levels in obstructive sleep apnea patients?,25503376,25348129,27206623,0,0,-1.4095,5.1889
875,Is withdrawal-induced anxiety in alcoholism based on beta-endorphin deficiency?,12172698,25623413,27797712,0,0,-1.0203,-0.3023
876,Do older patients receive adequate stroke care?,19351635,22744644,22744644,0,0,-0.3523,-0.3523
877,Doppler examination of uteroplacental circulation in early pregnancy: can it predict adverse outcome?,17551944,16795125,25155650,0,0,-3.0788,4.8744
878,Can vitamin C prevent complex regional pain syndrome in patients with wrist fractures?,17606778,24453572,27106969,0,0,-6.5102,0.0011
879,Is digoxin use for cardiovascular disease associated with risk of prostate cancer?,24318956,17657815,22722313,0,0,3.2441,4.2269
880,Are income-related differences in active travel associated with physical environmental characteristics?,26044262,22227735,25442233,0,0,-9.2527,-0.5878
881,Can Roux-en-Y gastric bypass provide a lifelong solution for diabetes mellitus?,20011163,19460674,19460674,0,0,3.2091,3.2091
882,Does the severity of obstructive sleep apnea predict patients requiring high continuous positive airway pressure?,16735905,17673692,12749550,0,0,1.3020,6.5018
883,"Do the changes in the serum levels of IL-2, IL-4, TNFalpha, and IL-6 reflect the inflammatory activity in the patients with post-ERCP pancreatitis?",18670651,9855088,15359089,0,0,0.1582,3.1135
884,Is routine intraoperative frozen-section examination of sentinel lymph nodes in breast cancer worthwhile?,11034241,20422461,20422461,0,0,5.7284,5.7284
885,Preoperative platelet count in esophageal squamous cell carcinoma: is it a prognostic factor?,24013712,20652700,24641770,0,0,5.5917,5.5527
886,Can we predict urinary stone composition based on an analysis of microelement concentration in the hair and urine?,23240452,10951933,19752613,0,0,-4.4986,1.6103
